dataset,project,package,complextype,severity,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,modifier_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods,visibility_type
data-class,hsqldb-2.0.0,org.hsqldb,Routine,3.0,3.9722222222222223,2.5970149253731343,63.0,36.0,42.0,1.0,25.0,0.9723484848484848,849.0,69768.0,171667.0,1012.0,0.0,0.0,31.0,40.0,106.0,465.0,0.0,0.0,1.0,12.0,54.0,2196.0,6749.0,36.0,2620.0,7652.0,67.0,8.0,22.0,123.0,0.15625,143.0,174.0,0.4307692307692308,0.0,other,10.0,1.0,9.0,30.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,67.0,61.0,6.0,28.0,9.0,4.0,1.0,0.0,0.0,57.0,34.0,6.0,public
data-class,hsqldb-2.0.0,org.hsqldb.dbinfo,DatabaseInformationFull,4.0,6.794520547945205,6.794520547945205,123.0,73.0,158.0,3.0,49.0,0.9444444444444444,6908.0,10893.0,171667.0,6908.0,34.0,1.0,0.0,1.0,4.0,465.0,0.0,0.0,0.0,0.0,54.0,121.0,6749.0,73.0,123.0,7652.0,73.0,0.0,22.0,396.0,0.006036217303822937,496.0,496.0,0.0,0.0,final,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,73.0,0.0,1.0,71.0,0.0,1.0,0.0,1.0,0.0,72.0,0.0,package
data-class,hsqldb-2.0.0,org.hsqldb.index,IndexAVL,4.0,4.235294117647059,3.7049180327868854,25.0,21.0,43.0,1.0,15.0,0.9606060606060606,1544.0,2931.0,171667.0,1606.0,0.0,0.0,10.0,22.0,5.0,465.0,1.0,1.0,1.0,1.0,54.0,168.0,6749.0,51.0,188.0,7652.0,61.0,0.0,22.0,110.0,0.23502824858757063,216.0,226.0,0.782608695652174,0.0,other,15.0,14.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,61.0,0.0,9.0,15.0,8.0,0.0,5.0,0.0,46.0,50.0,0.0,public
data-class,jmeter-2.5.1,org.apache.jmeter.gui.action,ActionNames,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,2575.0,113375.0,65.0,0.0,0.0,0.0,57.0,37.0,909.0,0.0,0.0,0.0,1.0,77.0,124.0,6366.0,1.0,154.0,8059.0,1.0,57.0,110.0,1.0,1.0,1.0,1.0,0.0,0.0,other,57.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,public
data-class,jmeter-2.5.1,org.apache.jmeter.protocol.http.sampler,HTTPHC3Impl,3.0,8.928571428571429,8.176470588235293,22.0,28.0,70.0,3.0,25.0,0.9479166666666666,933.0,7389.0,113375.0,1040.0,33.0,2.0,3.0,6.0,35.0,909.0,2.0,0.0,0.0,0.0,77.0,283.0,6366.0,14.0,383.0,8059.0,17.0,0.0,110.0,140.0,0.19444444444444445,125.0,139.0,1.0,0.0,other,5.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,16.0,1.0,1.0,0.0,5.0,7.0,0.0,8.0,2.0,13.0,1.0,public
data-class,jmeter-2.5.1,org.apache.jmeter.save,ListenerResultWrapper,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8,1.0,1943.0,113375.0,52.0,0.0,0.0,6.0,3.0,10.0,909.0,0.0,0.0,0.0,0.0,77.0,69.0,6366.0,0.0,81.0,8059.0,6.0,0.0,110.0,6.0,0.2,0.0,6.0,0.0,0.0,other,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.impl,XMLEntityManager,4.0,7.651162790697675,6.903846153846154,37.0,28.0,55.0,1.0,32.0,0.9707390648567119,2982.0,17417.0,188289.0,3148.0,0.0,0.0,9.0,65.0,39.0,789.0,10.0,0.0,2.0,5.0,155.0,360.0,7348.0,43.0,425.0,9246.0,52.0,3.0,40.0,125.0,0.28339140534262486,329.0,359.0,0.717948717948718,0.0,other,37.0,7.0,30.0,25.0,33.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,49.0,41.0,8.0,0.0,5.0,23.0,8.0,39.0,3.0,36.0,41.0,9.0,public
data-class,xerces-2.10.0,org.apache.xerces.impl,XMLEntityManager.EncodingInfo,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,17417.0,188289.0,43.0,0.0,0.0,0.0,13.0,39.0,789.0,0.0,0.0,0.0,5.0,155.0,360.0,7348.0,1.0,425.0,9246.0,1.0,13.0,40.0,1.0,1.0,1.0,1.0,0.0,1.0,other,13.0,3.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,private
data-class,xerces-2.10.0,org.apache.xerces.impl,XMLDocumentFragmentScannerImpl,4.0,6.346153846153846,5.515151515151516,32.0,24.0,65.0,2.0,18.0,0.956781914893617,1668.0,17417.0,188289.0,1801.0,23.0,6.0,7.0,47.0,39.0,789.0,3.0,1.0,3.0,5.0,155.0,360.0,7348.0,26.0,425.0,9246.0,33.0,0.0,40.0,145.0,0.3010752688172043,165.0,182.0,0.6666666666666666,0.0,other,33.0,12.0,21.0,14.0,21.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,31.0,31.0,0.0,0.0,0.0,13.0,1.0,34.0,17.0,15.0,25.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.impl,XMLScanner,4.0,8.25,8.066666666666666,20.0,15.0,42.0,1.0,9.0,0.9519331243469175,1380.0,17417.0,188289.0,1421.0,0.0,0.0,2.0,33.0,39.0,789.0,0.0,2.0,1.0,5.0,155.0,360.0,7348.0,28.0,425.0,9246.0,30.0,0.0,40.0,75.0,0.2832512315270936,231.0,242.0,0.0,0.0,abstract,21.0,5.0,16.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,4.0,1.0,29.0,22.0,7.0,28.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.impl.dtd,XMLDTDProcessor,4.0,5.046511627906977,4.283018867924528,46.0,25.0,82.0,1.0,12.0,0.9514423076923078,1562.0,8367.0,188289.0,1662.0,0.0,0.0,10.0,40.0,19.0,789.0,0.0,1.0,3.0,2.0,155.0,244.0,7348.0,43.0,299.0,9246.0,53.0,0.0,40.0,138.0,0.477891156462585,217.0,227.0,0.782608695652174,0.0,other,18.0,4.0,14.0,22.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,52.0,1.0,0.0,0.0,15.0,3.0,25.0,4.0,46.0,42.0,1.0,public
data-class,xerces-2.10.0,org.apache.xerces.impl.dtd,XMLDTDValidator,4.0,6.0476190476190474,5.326530612244898,70.0,37.0,66.0,1.0,27.0,0.9589646464646465,1961.0,8367.0,188289.0,2030.0,0.0,0.0,7.0,66.0,19.0,789.0,0.0,2.0,4.0,2.0,155.0,244.0,7348.0,42.0,299.0,9246.0,49.0,0.0,40.0,130.0,0.40487804878048783,254.0,261.0,0.8064516129032258,0.0,other,25.0,7.0,18.0,41.0,18.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,46.0,46.0,0.0,0.0,1.0,28.0,7.0,38.0,10.0,31.0,41.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.dom,DOMOutputImpl,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.875,6.0,26974.0,188289.0,118.0,0.0,0.0,8.0,4.0,84.0,789.0,0.0,0.0,1.0,1.0,155.0,888.0,7348.0,1.0,1159.0,9246.0,9.0,0.0,40.0,9.0,0.14285714285714285,1.0,9.0,0.1111111111111111,0.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.dom,DOMInputImpl,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.95,121.0,26974.0,188289.0,335.0,0.0,0.0,16.0,8.0,84.0,789.0,0.0,0.0,1.0,1.0,155.0,888.0,7348.0,5.0,1159.0,9246.0,21.0,0.0,40.0,21.0,0.06666666666666667,5.0,21.0,0.23809523809523808,0.0,other,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,0.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.dom,DocumentImpl,4.0,3.6785714285714284,3.5833333333333335,23.0,43.0,31.0,5.0,15.0,0.9152542372881356,1339.0,26974.0,188289.0,1399.0,181.0,26.0,4.0,8.0,84.0,789.0,2.0,4.0,3.0,1.0,155.0,888.0,7348.0,56.0,1159.0,9246.0,60.0,0.0,40.0,348.0,0.33797909407665505,206.0,215.0,1.0,0.0,other,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,60.0,60.0,0.0,2.0,23.0,0.0,14.0,6.0,11.0,12.0,52.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.dom,DOMLocatorImpl,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,26974.0,188289.0,127.0,0.0,0.0,6.0,6.0,84.0,789.0,0.0,0.0,1.0,1.0,155.0,888.0,7348.0,5.0,1159.0,9246.0,11.0,6.0,40.0,11.0,0.0,5.0,11.0,0.29411764705882354,0.0,other,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.xni.parser,XMLInputSource,4.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.9333333333333333,108.0,1026.0,188289.0,214.0,0.0,0.0,12.0,6.0,3.0,789.0,0.0,5.0,0.0,14.0,155.0,39.0,7348.0,4.0,76.0,9246.0,16.0,0.0,40.0,19.0,0.09090909090909091,4.0,16.0,0.25,0.0,other,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.impl.xs.traversers,XSDHandler,4.0,6.324561403508772,6.075,142.0,84.0,161.0,1.0,68.0,0.9830532212885155,4115.0,11366.0,188289.0,4156.0,0.0,0.0,6.0,120.0,29.0,789.0,3.0,0.0,0.0,0.0,155.0,275.0,7348.0,114.0,285.0,9246.0,120.0,5.0,40.0,345.0,0.4,721.0,729.0,0.4666666666666667,0.0,other,40.0,0.0,40.0,80.0,40.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,119.0,119.0,0.0,33.0,19.0,62.0,78.0,20.0,13.0,10.0,112.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.impl.xs.traversers,XSAttributeChecker,4.0,16.2,15.0,146.0,24.0,26.0,1.0,16.0,1.0,1624.0,11366.0,188289.0,1648.0,0.0,0.0,1.0,103.0,29.0,789.0,0.0,0.0,0.0,0.0,155.0,275.0,7348.0,10.0,285.0,9246.0,11.0,40.0,40.0,39.0,0.4722222222222222,162.0,165.0,0.16666666666666666,0.0,other,93.0,0.0,93.0,7.0,96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,1.0,4.0,1.0,27.0,1.0,32.0,1.0,8.0,9.0,1.0,public
data-class,xerces-2.10.0,org.apache.xerces.util,SAXInputSource,3.0,2.0,1.75,5.0,1.0,1.0,2.0,1.0,0.6818181818181818,17.0,11604.0,188289.0,131.0,7.0,5.0,9.0,2.0,57.0,789.0,0.0,0.0,0.0,1.0,155.0,484.0,7348.0,3.0,580.0,9246.0,12.0,0.0,40.0,25.0,0.6111111111111112,6.0,21.0,0.25,0.0,final,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,public
data-class,xerces-2.10.0,org.apache.xml.serialize,DOMSerializerImpl,4.0,11.0,10.55,49.0,17.0,23.0,1.0,16.0,0.9085872576177285,852.0,9229.0,188289.0,1078.0,0.0,0.0,4.0,19.0,34.0,789.0,1.0,0.0,2.0,2.0,155.0,256.0,7348.0,16.0,318.0,9246.0,20.0,0.0,40.0,52.0,0.48484848484848486,176.0,211.0,0.6923076923076923,0.0,other,14.0,2.0,12.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,6.0,7.0,13.0,0.0,13.0,15.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.impl.xs.models,XSDFACM,3.0,8.352941176470589,8.352941176470589,13.0,17.0,18.0,1.0,10.0,0.8860294117647058,1128.0,2359.0,188289.0,1128.0,0.0,0.0,0.0,17.0,10.0,789.0,1.0,0.0,1.0,1.0,155.0,80.0,7348.0,17.0,91.0,9246.0,17.0,0.0,40.0,42.0,0.45454545454545453,142.0,142.0,1.0,0.0,other,2.0,0.0,2.0,14.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,2.0,17.0,5.0,0.0,0.0,10.0,16.0,0.0,public
data-class,xerces-2.10.0,org.apache.xerces.impl.xs,XMLSchemaValidator,4.0,8.418181818181818,7.666666666666667,174.0,78.0,137.0,1.0,54.0,0.9727517106549365,4361.0,15070.0,188289.0,4491.0,0.0,0.0,8.0,132.0,49.0,789.0,9.0,0.0,4.0,0.0,155.0,601.0,7348.0,55.0,750.0,9246.0,63.0,4.0,40.0,231.0,0.37575757575757573,463.0,483.0,0.7297297297297297,0.0,other,65.0,16.0,49.0,67.0,49.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,62.0,62.0,0.0,6.0,23.0,59.0,7.0,63.0,0.0,33.0,54.0,0.0,public
data-class,jena-2.6.3,jena,sparql,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,3051.0,117117.0,8.0,0.0,0.0,0.0,0.0,39.0,1196.0,0.0,0.0,0.0,2.0,192.0,282.0,9201.0,1.0,292.0,9900.0,1.0,0.0,48.0,2.0,1.0,1.0,1.0,1.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,public
data-class,jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,Location,3.0,1.5,1.1666666666666667,0.0,0.0,0.0,1.0,0.0,0.9,18.0,2713.0,117117.0,38.0,0.0,1.0,4.0,4.0,26.0,1196.0,0.0,0.0,1.0,4.0,192.0,217.0,9201.0,2.0,245.0,9900.0,6.0,3.0,48.0,6.0,0.2,3.0,7.0,0.125,0.0,other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,public
data-class,jgroups-2.10.0,org.jgroups.demos.wb,Node,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,822.0,126255.0,16.0,0.0,1.0,0.0,11.0,7.0,1093.0,0.0,0.0,1.0,0.0,80.0,66.0,7670.0,1.0,68.0,8798.0,1.0,11.0,21.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.0,other,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,public
data-class,jgroups-2.10.0,org.jgroups.blocks,ConnectionTableNIO,1.0,6.538461538461538,3.6666666666666665,5.0,15.0,32.0,2.0,15.0,0.951417004048583,1413.0,19618.0,126255.0,1469.0,35.0,2.0,14.0,19.0,146.0,1093.0,12.0,0.0,1.0,29.0,80.0,1241.0,7670.0,13.0,1466.0,8798.0,27.0,0.0,21.0,103.0,0.22380952380952382,85.0,99.0,0.391304347826087,0.0,other,4.0,3.0,1.0,15.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,26.0,26.0,0.0,0.0,1.0,19.0,0.0,0.0,3.0,23.0,7.0,0.0,public
data-class,jgroups-2.10.0,org.jgroups.protocols,S3_PING.ListBucketResponse,1.0,3.0,3.0,0.0,2.0,12.0,2.0,3.0,0.0,232.0,24153.0,126255.0,232.0,0.0,0.0,0.0,9.0,202.0,1093.0,1.0,0.0,0.0,4.0,80.0,1342.0,7670.0,1.0,1681.0,8798.0,1.0,9.0,21.0,13.0,1.0,3.0,3.0,0.1,1.0,other,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,package
data-class,jgroups-2.10.0,org.jgroups.protocols,SFC,3.0,4.0,3.0689655172413794,11.0,17.0,20.0,2.0,8.0,0.9092261904761905,506.0,24153.0,126255.0,541.0,31.0,6.0,9.0,25.0,202.0,1093.0,1.0,0.0,0.0,4.0,80.0,1342.0,7670.0,20.0,1681.0,8798.0,29.0,0.0,21.0,93.0,0.2619047619047619,80.0,89.0,0.5714285714285714,0.0,other,9.0,8.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,10.0,0.0,15.0,8.0,0.0,0.0,21.0,20.0,0.0,public
data-class,jgroups-2.10.0,org.jgroups.stack,Configurator,3.0,5.888888888888889,5.888888888888889,16.0,14.0,44.0,1.0,15.0,0.9142857142857143,1485.0,6940.0,126255.0,1485.0,0.0,0.0,0.0,2.0,39.0,1093.0,3.0,0.0,1.0,8.0,80.0,399.0,7670.0,36.0,488.0,8798.0,36.0,0.0,21.0,90.0,0.11384615384615385,212.0,212.0,1.0,0.0,other,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,4.0,32.0,0.0,6.0,1.0,8.0,1.0,0.0,22.0,34.0,32.0,public
data-class,freecol-0.10.3,net.sf.freecol.client.gui,GUI,4.0,7.0,6.144444444444445,91.0,52.0,118.0,1.0,47.0,0.9482623464854977,3175.0,8738.0,163595.0,3392.0,0.0,0.0,13.0,59.0,61.0,1244.0,4.0,0.0,0.0,1.0,32.0,373.0,6962.0,77.0,410.0,8322.0,90.0,7.0,36.0,260.0,0.41642512077294686,539.0,553.0,0.6481481481481481,0.0,final,14.0,2.0,12.0,45.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,89.0,1.0,0.0,0.0,52.0,43.0,0.0,0.0,47.0,76.0,1.0,public
data-class,freecol-0.10.3,net.sf.freecol.server.generator,TerrainGenerator,4.0,11.25,10.761904761904763,54.0,25.0,50.0,1.0,21.0,0.9535714285714286,1191.0,3576.0,163595.0,1201.0,0.0,0.0,1.0,14.0,12.0,1244.0,0.0,0.0,0.0,1.0,32.0,85.0,6962.0,20.0,97.0,8322.0,21.0,5.0,36.0,113.0,0.42857142857142855,225.0,226.0,0.5454545454545454,0.0,other,8.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,18.0,3.0,0.0,2.0,9.0,13.0,0.0,0.0,6.0,19.0,3.0,public
data-class,freecol-0.10.3,net.sf.freecol.common.model,Specification,2.0,2.3870967741935485,2.0,16.0,30.0,34.0,1.0,25.0,0.9859254046446164,1063.0,50650.0,163595.0,1210.0,0.0,0.0,26.0,49.0,195.0,1244.0,5.0,0.0,0.0,11.0,32.0,2231.0,6962.0,62.0,2992.0,8322.0,88.0,12.0,36.0,132.0,0.14694369165913881,148.0,176.0,0.6,0.0,final,45.0,32.0,13.0,4.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,88.0,87.0,1.0,0.0,0.0,37.0,4.0,0.0,1.0,83.0,60.0,1.0,public
data-class,freecol-0.10.3,net.sf.freecol.common.model,Specification.ModifierReader,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,10.0,50650.0,163595.0,10.0,0.0,0.0,0.0,0.0,195.0,1244.0,0.0,0.0,1.0,11.0,32.0,2231.0,6962.0,1.0,2992.0,8322.0,1.0,0.0,36.0,3.0,1.0,2.0,2.0,1.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,private
data-class,freecol-0.10.3,net.sf.freecol.common.model,Player,4.0,2.805755395683453,2.482587064676617,58.0,59.0,135.0,3.0,48.0,0.9836111111111111,2855.0,50650.0,163595.0,3652.0,73.0,5.0,62.0,54.0,195.0,1244.0,8.0,1.0,1.0,11.0,32.0,2231.0,6962.0,139.0,2992.0,8322.0,201.0,5.0,36.0,470.0,0.10647561311656104,390.0,499.0,0.6510416666666666,0.0,other,21.0,11.0,10.0,33.0,10.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,190.0,188.0,2.0,0.0,0.0,10.0,5.0,39.0,9.0,187.0,134.0,2.0,public
data-class,freecol-0.10.3,net.sf.freecol.server.ai,ColonyPlan,4.0,12.5,9.03448275862069,51.0,31.0,58.0,1.0,31.0,0.9473684210526316,1005.0,11914.0,163595.0,1101.0,0.0,1.0,9.0,19.0,44.0,1244.0,3.0,0.0,0.0,1.0,32.0,404.0,6962.0,20.0,472.0,8322.0,29.0,10.0,36.0,128.0,0.4714285714285714,250.0,262.0,0.42424242424242425,0.0,other,13.0,0.0,13.0,6.0,13.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,27.0,26.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,23.0,18.0,1.0,public
data-class,freecol-0.10.3,net.sf.freecol.server.ai,AIColony,4.0,8.833333333333334,8.355555555555556,53.0,47.0,110.0,3.0,41.0,0.827922077922078,1538.0,11914.0,163595.0,1564.0,59.0,2.0,3.0,7.0,44.0,1244.0,1.0,0.0,1.0,1.0,32.0,404.0,6962.0,42.0,472.0,8322.0,45.0,0.0,36.0,263.0,0.3789173789173789,371.0,376.0,0.88,0.0,other,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,45.0,41.0,4.0,0.0,1.0,7.0,14.0,0.0,5.0,25.0,38.0,4.0,public
data-class,freecol-0.10.3,net.sf.freecol.client.gui.panel,ColopediaPanel,4.0,5.275,5.275,66.0,47.0,67.0,6.0,37.0,0.9435897435897436,1353.0,23070.0,163595.0,1353.0,555.0,1.0,0.0,10.0,288.0,1244.0,4.0,0.0,1.0,1.0,32.0,938.0,6962.0,40.0,1073.0,8322.0,40.0,0.0,36.0,210.0,0.38181818181818183,211.0,211.0,1.0,0.0,final,5.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,39.0,1.0,0.0,0.0,10.0,28.0,0.0,0.0,12.0,39.0,1.0,public
data-class,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsEditorKit,1.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,57.0,4694.0,130132.0,61.0,23.0,3.0,1.0,1.0,80.0,2250.0,2.0,0.0,0.0,3.0,95.0,455.0,9519.0,4.0,492.0,10364.0,5.0,0.0,29.0,9.0,0.0,4.0,5.0,0.75,0.0,other,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,public
data-class,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,edu.rice.cs.drjava.model.repl.InteractionsEditorKit$1,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,24.0,4694.0,130132.0,24.0,0.0,0.0,0.0,0.0,80.0,2250.0,0.0,0.0,1.0,3.0,95.0,455.0,9519.0,1.0,492.0,10364.0,1.0,0.0,29.0,2.0,1.0,7.0,7.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,package
data-class,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsPaneOptions,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.8571428571428571,5.0,4694.0,130132.0,17.0,4.0,4.0,4.0,4.0,80.0,2250.0,0.0,0.0,0.0,3.0,95.0,455.0,9519.0,4.0,492.0,10364.0,8.0,0.0,29.0,8.0,0.14285714285714285,4.0,8.0,0.5,0.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,4.0,0.0,public
data-class,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.definitions.reducedmodel,HighlightStatus,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,6146.0,130132.0,45.0,0.0,0.0,3.0,10.0,34.0,2250.0,0.0,0.0,0.0,2.0,95.0,408.0,9519.0,1.0,432.0,10364.0,4.0,7.0,29.0,4.0,0.0,1.0,4.0,0.09090909090909091,0.0,other,7.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,public
data-class,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.definitions,DefinitionsDocument,3.0,4.089285714285714,3.859375,7.0,51.0,52.0,5.0,19.0,0.9658119658119658,1286.0,7044.0,130132.0,1371.0,169.0,4.0,8.0,13.0,31.0,2250.0,2.0,0.0,1.0,2.0,95.0,280.0,9519.0,56.0,294.0,10364.0,64.0,1.0,29.0,241.0,0.08862745098039215,229.0,247.0,0.8260869565217391,0.0,other,7.0,3.0,4.0,5.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,64.0,63.0,1.0,0.0,2.0,12.0,10.0,0.0,7.0,45.0,53.0,1.0,public
