dataset,project,package,complextype,method,severity,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,isStatic_method,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,modifier_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods,visibility_type
feature-envy,castor-1.3.1,org.exolab.castor.xml,Marshaller,marshal(ObjectXMLFieldDescriptorContentHandlerMarshaller.MarshalState),3,4,0,13,9,0,10,1134,248,1,96,2,153,0.660377358,30,70,35,12,77,2,0.38961039,0,13.03125,7.898305085,25,55,99,2,43,0.969211823,2345,14767,213479,2827,10,1,27,28,51,1542,3,0,0,15,130,386,9063,32,554,11967,59,0,149,190,0.295238095,417,466,0.357142857,0,other,8,1,7,20,7,0,0,0,6,0,0,0,59,54,5,0,0,28,17,0,0,42,26,5,public
feature-envy,exoportal-v1.0.2,org.exoplatform.faces.core.renderer.html,StringInputRenderer,encodeBegin(FacesContextUIComponent),3,2,0,8,3,0,2,38,12,0,7,0,15,0,4,5,0,0,11,0,0.363636364,0,8,8,8,13,7,3,4,0,53,1128,102803,53,14,2,0,0,24,1855,0,0,0,0,212,74,8793,2,75,11709,2,0,382,28,0,16,16,1,0,other,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,3,2,0,public
feature-envy,exoportal-v1.0.2,org.exoplatform.services.organization.ldap,UserHandler,findUsers(Query),2,1,1,5,2,1,6,108,23,0,25,0,37,0.166666667,6,4,1,0,15,0,0.4,0,3.904761905,3.772727273,5,16,25,2,12,0.714285714,609,3199,102803,614,9,0,1,3,22,1855,0,2,0,0,212,180,8793,21,232,11709,22,0,382,69,0.642105263,82,83,0.928571429,0,other,0,0,0,3,0,0,0,0,1,1,1,0,21,21,0,0,0,0,1,3,7,14,20,0,public
feature-envy,exoportal-v1.0.2,org.exoplatform.services.portletcontainer.impl,PortletApplicationHandler,process(ServletContextHttpServletRequestHttpServletResponseInputOutputPortletWindowInternalboolean),4,7,2,27,13,2,7,204,25,0,33,0,84,0.21875,26,45,7,1,69,0,0.376811594,0,7,7,29,31,49,1,28,0.8125,292,1602,102803,292,0,0,0,8,9,1855,0,0,0,0,212,99,8793,5,135,11709,5,0,382,79,1,35,35,1,0,other,0,0,0,8,0,0,0,0,1,0,0,0,5,5,0,0,0,8,2,0,0,3,4,0,public
feature-envy,jfreechart-1.0.13,org.jfree.chart.plot,SpiderWebPlot,drawRadarPoly(Graphics2DRectangle2DPoint2DPlotRenderingInfointintdoubledouble),1,8,0,0,0,0,6,112,10,0,25,0,30,1,8,9,6,7,9,0,0.888888889,0,2.536585366,2.235294118,3,29,35,2,17,0.964791427,1078,33993,247421,1541,60,3,27,39,46,960,0,0,2,5,103,1076,10192,41,1556,11810,68,12,69,163,0.129032258,104,152,0.458333333,0,other,13,0,13,26,13,0,0,0,3,0,0,0,68,68,0,0,0,26,3,1,5,60,38,0,public
feature-envy,lucene-3.5.0,org.apache.lucene.search.highlight,QueryTermExtractor,getTerms(Query),1,1,1,0,0,1,1,4,1,0,1,0,1,0,0,0,0,1,0,0,0,1,2.857142857,2.857142857,7,9,9,1,8,0,135,2768,214819,135,0,0,0,0,28,1908,0,0,0,4,124,129,11008,7,165,12486,7,0,133,20,0,20,20,1,0,final,0,0,0,0,0,0,0,0,0,6,0,6,1,0,1,0,0,0,3,0,0,4,7,7,public
feature-envy,lucene-3.5.0,org.apache.lucene.search.highlight,Highlighter,getBestTextFragments(TokenStreamStringbooleanint),2,4,1,6,3,1,5,183,23,0,22,0,34,0.454545455,13,25,5,1,28,0,0.464285714,0,4.9,3.166666667,6,19,32,1,17,0.931372549,438,2768,214819,493,0,0,8,6,28,1908,0,0,0,4,124,129,11008,10,165,12486,18,1,133,53,0.736263736,49,57,0.5,0,other,1,0,1,5,1,0,0,0,3,6,6,0,12,12,0,0,0,5,1,0,0,17,7,0,public
feature-envy,lucene-3.5.0,org.apache.lucene.index,DirectoryReader,DirectoryReader(DirectorySegmentInfosSegmentReader[]int[]MapbooleanbooleanintCollection),1,9,1,2,2,1,8,125,20,0,21,0,32,0.75,4,10,9,3,11,0,0.363636364,0,3.037735849,2.963636364,10,39,82,2,24,0.899782135,1302,32688,214819,1315,69,18,2,17,248,1908,6,1,1,6,124,1771,11008,53,2040,12486,55,0,133,226,0.574879227,161,163,0.935483871,0,other,3,3,0,14,0,0,0,0,3,8,7,1,47,44,3,1,8,14,6,2,10,31,50,4,package
feature-envy,lucene-3.5.0,org.apache.lucene.index,FreqProxTermsWriter,appendPostings(StringSegmentWriteStateFreqProxTermsWriterPerField[]FormatPostingsFieldsConsumer),3,4,0,16,7,0,9,175,26,0,30,0,48,0.058823529,9,16,1,1,17,0,0.529411765,0,9,9,22,24,25,2,16,1,294,32688,214819,294,4,0,0,2,248,1908,0,0,0,6,124,1771,11008,5,2040,12486,5,0,133,35,0.166666667,45,45,1,0,final,1,1,0,1,0,0,0,1,0,0,0,0,6,5,1,1,3,1,1,0,0,2,5,1,package
feature-envy,tomcat-7.0.2,org.apache.catalina.valves,RemoteAddrValve,getInfo(),1,0,0,0,0,0,1,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,24,2,5,3,1,54,4524,283829,54,49,1,0,1,69,1538,0,0,0,1,183,182,11949,2,247,15627,2,0,106,79,0,2,2,1,0,final,1,0,1,0,1,0,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,3,2,0,public
feature-envy,tomcat-7.0.2,org.apache.catalina.valves,RemoteAddrValve,invoke(RequestResponse),1,2,0,1,1,0,1,7,1,0,2,0,3,0,3,2,0,0,3,0,1,0,1,1,1,24,2,5,3,1,54,4524,283829,54,49,1,0,1,69,1538,0,0,0,1,183,182,11949,2,247,15627,2,0,106,79,0,2,2,1,0,final,1,0,1,0,1,0,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,3,2,0,public
feature-envy,tomcat-7.0.2,org.apache.catalina.valves,JDBCAccessLogValve,JDBCAccessLogValve(),1,0,0,0,0,0,1,21,1,0,0,0,18,1,1,1,18,0,1,0,1,0,3.5,1.724137931,5,22,16,4,10,0.961309524,322,4524,283829,533,41,2,21,24,69,1538,0,0,1,1,183,182,11949,8,247,15627,29,0,106,110,0.259259259,28,50,0.16,0,final,2,0,2,22,2,0,0,0,1,0,0,0,29,29,0,0,0,19,0,5,4,25,7,0,public
feature-envy,tomcat-7.0.2,org.apache.catalina.manager,ManagerServlet,deploy(PrintWriterStringStringStringboolean),1,5,1,0,0,1,6,101,32,0,8,0,13,1,5,7,5,8,7,0,0.714285714,0,7.575757576,7.342857143,4,32,47,3,24,0.859728507,1454,4738,283829,1508,20,4,2,13,18,1538,0,1,1,0,183,135,11949,33,149,15627,35,0,106,121,0.462184874,250,257,0.875,0,other,1,0,1,12,1,0,0,0,0,0,0,0,35,33,2,0,0,0,0,13,27,8,33,2,public
feature-envy,tomcat-7.0.2,org.apache.naming.factory.webservices,ServiceRefFactory,getObjectInstance(ObjectNameContextHashtable),3,4,0,14,3,0,6,248,40,0,50,0,62,0,2,3,0,2,4,0,0.5,0,15.66666667,15.66666667,14,3,3,1,2,0,314,425,283829,314,0,0,0,0,2,1538,0,0,1,0,183,7,11949,3,8,15627,3,0,106,7,1,47,47,1,0,other,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,1,3,0,public
feature-envy,megamek-0.35.18,megamek.client.bot.ui.AWT,BotGUI,BotGUI(BotClient),1,1,4,0,0,5,1,3,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1.315789474,1.315789474,6,25,7,1,5,1,94,94,315953,94,0,0,0,3,1,2096,0,0,1,0,64,19,11072,19,19,13676,19,0,37,28,0.006535948,25,25,1,0,other,0,0,0,2,1,1,0,0,1,0,0,0,19,19,0,0,0,3,0,0,0,19,18,0,public
feature-envy,megamek-0.35.18,megamek.common.weapons,MissileWeaponHandler,calcHits(Vector),4,1,1,26,11,1,4,206,58,2,12,2,53,0.365853659,16,24,15,1,34,2,0.470588235,0,16.27272727,16.27272727,62,36,76,3,25,1,718,32189,315953,718,22,8,0,5,760,2096,0,10,0,1,64,1182,11072,11,1188,13676,11,0,37,168,0.133333333,179,179,1,0,other,1,0,1,4,1,0,0,0,1,0,0,0,11,11,0,4,0,1,0,0,9,2,10,0,public
feature-envy,megamek-0.35.18,megamek.common.weapons,WeaponHandler,handleEntityDamage(EntityVectorBuildingintintint),3,6,9,20,8,9,3,103,16,2,13,2,58,0.487179487,13,21,19,2,39,2,0.333333333,0,4.466666667,4.333333333,59,32,76,1,27,0.924768519,774,32189,315953,802,0,0,3,27,760,2096,0,23,2,1,64,1182,11072,30,1188,13676,33,3,37,145,0.251231527,134,143,0.545454545,0,other,1,0,1,26,1,0,0,0,2,0,0,0,33,33,0,0,0,1,2,23,23,8,28,0,public
feature-envy,megamek-0.35.18,megamek.common,Mech,getBattleForceStandardWeaponsDamage(intintbooleanboolean),4,4,0,41,6,0,6,381,150,1,29,3,77,0.229166667,6,10,11,1,24,3,0.25,0,8.064171123,7.109649123,243,67,194,3,32,0.987599935,6373,85061,315953,6957,0,0,41,81,159,2096,1,2,1,16,64,3633,11072,187,4912,13676,228,54,37,500,0.092497172,1508,1621,0,0,abstract,55,0,55,25,56,1,4,0,2,0,0,0,224,217,11,0,0,27,7,0,5,216,185,11,public
feature-envy,megamek-0.35.18,megamek.common.actions,AbstractAttackAction,nightModifiers(IGameTargetableAmmoTypeEntityboolean),3,5,6,15,6,6,7,126,35,0,18,0,34,0.066666667,12,17,1,0,24,0,0.5,1,8,4.888888889,15,15,21,2,12,0.958333333,164,7575,315953,184,0,0,4,3,37,2096,0,11,1,2,64,153,11072,5,208,13676,9,0,37,37,0.285714286,40,44,0,0,abstract,1,0,1,2,1,0,0,0,2,0,0,0,9,8,1,0,0,3,0,0,0,9,3,1,public
feature-envy,jasperreports-3.7.3,net.sf.jasperreports.engine.xml,JRGenericPrintElementParameterFactory.Parameter,Parameter(JRGenericPrintElementString),1,2,1,0,0,1,1,5,1,0,2,0,4,1,0,0,2,0,0,0,0,0,1,1,1,2,0,1,1,0.833333333,16,12585,260912,22,0,0,1,3,134,1571,0,0,0,2,291,428,11938,2,454,17113,3,0,66,4,1,2,3,0.666666667,1,other,0,0,0,3,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,3,0,3,1,0,public
feature-envy,jasperreports-3.7.3,net.sf.jasperreports.engine.xml,JRGenericPrintElementParameterFactory.Parameter,setValue(JRGenericPrintElementParameterFactory.ParameterValue),1,1,0,0,0,0,1,4,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,1,1,2,0,1,1,0.833333333,16,12585,260912,22,0,0,1,3,134,1571,0,0,0,2,291,428,11938,2,454,17113,3,0,66,4,1,2,3,0.666666667,1,other,0,0,0,3,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,3,0,3,1,0,public
feature-envy,jasperreports-3.7.3,net.sf.jasperreports.engine.export.xmlss,JRXmlssExporter,exportReportToStream(Writer),1,1,0,4,1,0,6,128,15,0,7,0,31,0.818181818,8,7,18,3,12,0,0.666666667,0,5.956521739,5.56,62,58,61,2,27,0.975833333,1163,2515,260912,1183,47,0,2,50,10,1571,0,0,0,0,291,75,11938,23,81,17113,25,2,66,196,0.437229437,137,139,0.6,0,other,13,0,13,37,13,0,0,0,1,0,0,0,25,24,1,0,2,4,2,44,18,3,22,1,public
feature-envy,jasperreports-3.7.3,net.sf.jasperreports.engine.export.xmlss,JRXmlssExporter,exportPage(JRPrintPageCutsInfointJRPrintElementIndexboolean),3,5,0,9,4,0,7,157,21,1,23,2,48,0.608695652,10,16,14,4,25,2,0.4,0,5.956521739,5.56,62,58,61,2,27,0.975833333,1163,2515,260912,1183,47,0,2,50,10,1571,0,0,0,0,291,75,11938,23,81,17113,25,2,66,196,0.437229437,137,139,0.6,0,other,13,0,13,37,13,0,0,0,1,0,0,0,25,24,1,0,2,4,2,44,18,3,22,1,public
feature-envy,weka-3.7.5,weka.estimators,KDConditionalEstimator,KDConditionalEstimator(intdouble),1,2,0,0,0,0,2,7,2,0,3,0,4,1,1,1,1,0,1,0,1,0,2.142857143,2.142857143,0,3,4,1,3,0.666666667,119,6452,390008,119,0,1,0,1,22,2045,0,0,1,5,148,203,12962,7,240,17321,7,0,75,11,0.666666667,15,15,1,0,other,0,0,0,1,0,0,0,0,1,0,0,0,7,6,1,0,0,1,0,0,0,7,6,1,public
feature-envy,weka-3.7.5,weka.estimators,KDConditionalEstimator,addValue(doubledoubledouble),1,3,0,0,0,0,1,4,1,0,3,0,4,1,1,1,1,0,1,0,1,0,2.142857143,2.142857143,0,3,4,1,3,0.666666667,119,6452,390008,119,0,1,0,1,22,2045,0,0,1,5,148,203,12962,7,240,17321,7,0,75,11,0.666666667,15,15,1,0,other,0,0,0,1,0,0,0,0,1,0,0,0,7,6,1,0,0,1,0,0,0,7,6,1,public
feature-envy,weka-3.7.5,weka.estimators,UnivariateKernelEstimator,main(String[]),1,1,0,0,0,0,5,161,30,0,21,0,20,0,1,4,0,4,4,0,0.25,1,6.875,6.875,0,3,6,1,3,0.828571429,426,6452,390008,426,0,1,0,10,22,2045,0,0,2,5,148,203,12962,8,240,17321,8,1,75,14,0.75,55,55,0.857142857,0,other,1,0,1,9,1,0,0,1,0,0,0,0,9,8,1,0,0,0,0,9,2,7,8,1,public
feature-envy,weka-3.7.5,weka.estimators,CheckEstimator,runBasicTest(CheckEstimator.AttrTypesintintintintintbooleanbooleanintintintFastVector),1,12,0,0,0,0,7,104,15,0,23,0,27,1,4,4,3,7,5,0,0.8,0,4.925,4.137254902,19,13,41,1,14,0.955,1851,6452,390008,2009,0,0,11,8,22,2045,3,0,2,5,148,203,12962,40,240,17321,51,0,75,106,0.511836735,197,211,0.388888889,0,other,0,0,0,8,0,0,0,1,0,0,0,0,52,50,2,0,0,0,1,8,32,19,40,2,public
feature-envy,weka-3.7.5,weka.classifiers.functions,SMO.BinarySMO,buildClassifier(Instancesintintbooleanintint),1,6,1,4,1,1,6,193,30,0,12,0,37,0.84,4,11,21,2,11,0,0.363636364,0,20.375,16.5,12,11,47,1,10,0.684210526,832,10793,390008,852,0,1,2,19,24,2045,0,0,1,0,148,254,12962,8,426,17321,10,0,75,58,0.8,163,165,0.6,0,other,1,0,1,21,1,0,0,1,0,0,0,0,11,11,0,1,0,0,0,21,5,6,8,0,public
feature-envy,argouml-0.34,org.argouml.uml.ui.foundation.extension_mechanisms,UMLStereotypeTagDefinitionListModel,UMLStereotypeTagDefinitionListModel(),1,0,0,0,0,0,1,5,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1.333333333,1.333333333,1,10,4,4,3,0,31,277,284934,31,67,0,0,0,4,2361,0,0,0,0,192,17,15303,3,18,18015,3,0,125,41,0,4,4,1,0,other,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,2,1,2,0,package
feature-envy,argouml-0.34,org.argouml.uml.ui.foundation.extension_mechanisms,UMLStereotypeTagDefinitionListModel,buildModelList(),1,0,0,1,1,0,2,5,2,0,0,0,2,1,3,2,1,0,4,0,0.75,0,1.333333333,1.333333333,1,10,4,4,3,0,31,277,284934,31,67,0,0,0,4,2361,0,0,0,0,192,17,15303,3,18,18015,3,0,125,41,0,4,4,1,0,other,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,2,1,2,0,package
feature-envy,argouml-0.34,org.argouml.uml.ui.foundation.extension_mechanisms,UMLStereotypeTagDefinitionListModel,isValidElement(Object),1,1,0,1,1,0,1,5,1,0,1,0,2,1,3,3,1,0,4,0,0.75,0,1.333333333,1.333333333,1,10,4,4,3,0,31,277,284934,31,67,0,0,0,4,2361,0,0,0,0,192,17,15303,3,18,18015,3,0,125,41,0,4,4,1,0,other,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,2,1,2,0,package
feature-envy,argouml-0.34,org.argouml.profile.internal.ocl.uml14,CollectionsModelInterpreter,invokeFeature(MapObjectStringStringObject[]),1,5,0,0,0,0,7,388,78,0,23,0,23,0,3,5,0,2,5,0,0.6,0,21.75,21.75,0,3,5,1,3,0,441,1563,284934,441,0,0,0,0,7,2361,0,0,1,1,192,36,15303,4,37,18015,4,0,125,9,0,87,87,1,0,other,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,2,0,0,3,4,0,public
feature-envy,jruby-1.5.2,org.jruby.java.invokers,FieldMethodZero,FieldMethodZero(StringRubyModuleField),1,3,2,1,1,2,2,8,2,0,3,0,6,0.666666667,2,2,2,0,2,0,1,0,3,3,0,47,5,7,3,1,25,912,199533,25,0,0,0,2,11,2023,0,2,0,0,119,79,16365,2,80,17693,2,0,77,7,1,6,6,0,0,abstract,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,2,1,0,0,0,1,0,1,0,public
feature-envy,jruby-1.5.2,org.jruby.java.invokers,FieldMethodZero,safeConvert(IRubyObject),1,1,0,0,0,0,3,11,4,0,2,0,3,1,2,3,1,0,3,0,0.666666667,0,3,3,0,47,5,7,3,1,25,912,199533,25,0,0,0,2,11,2023,0,2,0,0,119,79,16365,2,80,17693,2,0,77,7,1,6,6,0,0,abstract,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,2,1,0,0,0,1,0,1,0,public
feature-envy,jruby-1.5.2,org.jruby.util,Dir,glob_helper(Stringbyte[]intintintintDir.GlobFuncDir.GlobArgs),1,8,0,0,0,0,10,245,86,0,34,0,40,1,2,2,6,14,2,0,1,1,10.81818182,10.81818182,1,3,13,1,7,0.965079365,755,11909,199533,755,0,0,0,15,118,2023,5,0,0,7,119,753,16365,22,780,17693,22,15,77,35,1,238,238,0.166666667,0,other,15,0,15,0,15,0,0,0,0,0,0,0,22,0,22,0,0,0,19,0,0,3,22,22,public
feature-envy,poi-3.6,org.apache.poi.hslf.exceptions,CorruptPowerPointFileException,CorruptPowerPointFileException(String),1,1,5,0,0,5,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,7,43,299402,7,15,0,0,0,5,2330,0,0,0,0,131,8,13899,1,8,19618,1,0,133,1,1,1,1,1,0,final,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,public
feature-envy,poi-3.6,org.apache.poi.hslf.exceptions,HSLFException,HSLFException(),1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,18,43,299402,18,15,0,0,0,5,2330,0,0,0,0,131,8,13899,4,8,19618,4,0,133,4,1,4,4,1,0,final,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,public
feature-envy,poi-3.6,org.apache.poi.hssf.eventusermodel.examples,XLS2CSVmra,processRecord(Record),4,1,0,28,14,0,4,176,32,0,16,0,59,0.348837209,16,9,15,0,24,0,0.666666667,0,7.8,7.8,28,25,17,1,20,0.953125,272,272,299402,272,0,0,0,16,1,2330,0,0,1,0,131,5,13899,5,5,19618,5,0,133,37,1,39,39,1,0,other,0,0,0,16,0,0,0,0,2,0,0,0,5,4,1,0,0,16,0,0,0,5,3,1,public
feature-envy,poi-3.6,org.apache.poi.hslf.examples,DataExtraction,main(String[]),3,1,0,7,2,0,6,108,19,0,22,0,29,0,10,20,0,1,22,0,0.454545455,1,10,10,7,13,20,1,10,0,115,989,299402,115,0,0,0,0,10,2330,0,0,0,0,131,25,13899,2,25,19618,2,0,133,24,1,20,20,1,0,final,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,1,2,2,public
feature-envy,webmail-0.7.10,net.wastl.webmail.storage.simple,SimpleStorage,SimpleStorage(WebMailServer),1,1,0,0,0,0,1,4,1,0,1,0,1,0,1,1,0,1,1,0,1,0,4.454545455,4.454545455,8,26,29,3,15,0.96,323,323,14175,323,50,2,0,5,4,118,3,0,0,0,11,16,888,11,16,1092,11,1,16,137,0.222222222,49,49,0.875,0,other,1,0,1,4,1,0,0,0,1,0,0,0,11,11,0,0,0,0,0,4,4,7,10,0,public
feature-envy,webmail-0.7.10,net.wastl.webmail.storage.simple,SimpleStorage,initConfig(),1,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.454545455,4.454545455,8,26,29,3,15,0.96,323,323,14175,323,50,2,0,5,4,118,3,0,0,0,11,16,888,11,16,1092,11,1,16,137,0.222222222,49,49,0.875,0,other,1,0,1,4,1,0,0,0,1,0,0,0,11,11,0,0,0,0,0,4,4,7,10,0,public
feature-envy,webmail-0.7.10,net.wastl.webmail.storage.simple,SimpleStorage,loadXMLSysData(),1,0,0,0,0,0,2,20,3,0,5,0,11,1,3,3,6,0,3,0,1,0,4.454545455,4.454545455,8,26,29,3,15,0.96,323,323,14175,323,50,2,0,5,4,118,3,0,0,0,11,16,888,11,16,1092,11,1,16,137,0.222222222,49,49,0.875,0,other,1,0,1,4,1,0,0,0,1,0,0,0,11,11,0,0,0,0,0,4,4,7,10,0,public
feature-envy,webmail-0.7.10,net.wastl.webmail.storage.simple,SimpleStorage,saveXMLSysData(),1,0,0,2,1,0,2,21,2,0,3,0,10,0.666666667,4,3,4,0,5,0,0.8,0,4.454545455,4.454545455,8,26,29,3,15,0.96,323,323,14175,323,50,2,0,5,4,118,3,0,0,0,11,16,888,11,16,1092,11,1,16,137,0.222222222,49,49,0.875,0,other,1,0,1,4,1,0,0,0,1,0,0,0,11,11,0,0,0,0,0,4,4,7,10,0,public
feature-envy,webmail-0.7.10,(default package),SendMessage,handleURL(StringHTTPSessionHTTPRequestHeader),3,3,0,11,5,0,6,339,39,2,44,2,59,0.266666667,14,27,4,1,39,2,0.358974359,0,5.222222222,4.454545455,14,17,31,1,15,0.9,394,2516,14175,404,0,0,2,5,25,118,0,0,3,0,11,168,888,9,212,1092,11,2,16,56,0.177777778,47,49,0.666666667,0,other,2,0,2,3,2,0,0,0,1,0,0,0,11,11,0,3,0,0,0,0,1,10,8,0,public
feature-envy,webmail-0.7.10,net.wastl.webmail.logger,ServletLogger,ServletLogger(WebMailServerStorage),1,2,1,1,1,1,2,13,2,0,2,0,5,0.666666667,3,2,2,1,3,0,1,0,3.333333333,3.333333333,5,5,4,1,5,0.8,65,206,14175,65,0,0,0,3,2,118,0,0,2,0,11,17,888,6,17,1092,6,0,16,11,0.6,20,20,1,0,other,0,0,0,3,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,3,1,5,5,0,public
