dataset,project,package,complextype,method,severity,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,isStatic_method,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,modifier_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods,visibility_type
long-method,freecol-0.10.3,net.sf.freecol.client.gui.i18n,Relation,Relation(List),1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8,2.75,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,89.0,1815.0,163595.0,120.0,0.0,1.0,3.0,3.0,22.0,1244.0,0.0,0.0,0.0,1.0,32.0,86.0,6962.0,5.0,90.0,8322.0,8.0,0.0,36.0,8.0,0.7,19.0,22.0,0.5714285714285714,0.0,other,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,public
long-method,freecol-0.10.3,net.sf.freecol.client.gui.i18n,Relation,Relation(intint),1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8,2.75,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,89.0,1815.0,163595.0,120.0,0.0,1.0,3.0,3.0,22.0,1244.0,0.0,0.0,0.0,1.0,32.0,86.0,6962.0,5.0,90.0,8322.0,8.0,0.0,36.0,8.0,0.7,19.0,22.0,0.5714285714285714,0.0,other,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,public
long-method,freecol-0.10.3,net.sf.freecol.client.gui,TilePopup,TilePopup(TileFreeColClientCanvasGUI),4.0,4.0,1.0,16.0,11.0,1.0,6.0,289.0,34.0,3.0,35.0,2.0,55.0,0.2727272727272727,28.0,39.0,6.0,5.0,52.0,2.0,0.5384615384615384,0.0,7.666666666666667,7.666666666666667,22.0,41.0,85.0,5.0,53.0,0.9285714285714286,605.0,8738.0,163595.0,605.0,565.0,0.0,0.0,7.0,61.0,1244.0,16.0,0.0,0.0,1.0,32.0,373.0,6962.0,9.0,410.0,8322.0,9.0,2.0,36.0,127.0,1.0,69.0,69.0,0.5,0.0,final,6.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,2.0,8.0,0.0,public
long-method,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsEditorKit,InteractionsEditorKit(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,57.0,4694.0,130132.0,61.0,23.0,3.0,1.0,1.0,80.0,2250.0,2.0,0.0,0.0,3.0,95.0,455.0,9519.0,4.0,492.0,10364.0,5.0,0.0,29.0,9.0,0.0,4.0,5.0,0.75,0.0,other,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,public
long-method,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsEditorKit,getContentType(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,57.0,4694.0,130132.0,61.0,23.0,3.0,1.0,1.0,80.0,2250.0,2.0,0.0,0.0,3.0,95.0,455.0,9519.0,4.0,492.0,10364.0,5.0,0.0,29.0,9.0,0.0,4.0,5.0,0.75,0.0,other,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,public
long-method,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsEditorKit,getViewFactory(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,57.0,4694.0,130132.0,61.0,23.0,3.0,1.0,1.0,80.0,2250.0,2.0,0.0,0.0,3.0,95.0,455.0,9519.0,4.0,492.0,10364.0,5.0,0.0,29.0,9.0,0.0,4.0,5.0,0.75,0.0,other,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,public
long-method,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsDJDocument,setColoring(intGraphics),1.0,2.0,2.0,19.0,3.0,2.0,5.0,54.0,13.0,0.0,4.0,0.0,24.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.75,20.0,44.0,16.0,5.0,7.0,0.8941798941798942,227.0,4694.0,130132.0,272.0,170.0,1.0,4.0,7.0,80.0,2250.0,1.0,0.0,1.0,3.0,95.0,455.0,9519.0,24.0,492.0,10364.0,28.0,0.0,29.0,190.0,0.2633333333333333,40.0,49.0,0.8095238095238095,0.0,other,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,21.0,22.0,0.0,public
long-method,drjava-stable-20100913-r5387,edu.rice.cs.drjava.ui,AutoCompletePopup,show(ComponentStringStringintSizedIterableSizedIterableintRunnableSizedIterable),2.0,9.0,1.0,2.0,2.0,1.0,6.0,124.0,8.0,0.0,9.0,0.0,6.0,0.5,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.25,2.0,4.0,19.0,14.0,1.0,15.0,0.9333333333333333,344.0,33723.0,130132.0,367.0,0.0,0.0,3.0,6.0,1001.0,2250.0,7.0,0.0,0.0,4.0,95.0,2415.0,9519.0,8.0,2606.0,10364.0,11.0,0.0,29.0,28.0,0.42857142857142855,18.0,22.0,0.625,0.0,other,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,8.0,6.0,0.0,public
long-method,xalan-2.7.1,org.apache.xpath,VariableStack,VariableStack(),1.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.111111111111111,1.8695652173913044,8.0,10.0,9.0,1.0,7.0,0.7792207792207791,440.0,7166.0,312068.0,510.0,0.0,1.0,5.0,7.0,16.0,1171.0,0.0,1.0,1.0,6.0,66.0,299.0,8750.0,18.0,371.0,10384.0,23.0,1.0,42.0,38.0,0.7857142857142857,38.0,43.0,0.7391304347826086,0.0,other,1.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,23.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,22.0,16.0,0.0,public
long-method,xalan-2.7.1,org.apache.xpath,VariableStack,VariableStack(int),1.0,1.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.111111111111111,1.8695652173913044,8.0,10.0,9.0,1.0,7.0,0.7792207792207791,440.0,7166.0,312068.0,510.0,0.0,1.0,5.0,7.0,16.0,1171.0,0.0,1.0,1.0,6.0,66.0,299.0,8750.0,18.0,371.0,10384.0,23.0,1.0,42.0,38.0,0.7857142857142857,38.0,43.0,0.7391304347826086,0.0,other,1.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,23.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,22.0,16.0,0.0,public
long-method,xalan-2.7.1,org.apache.xpath,VariableStack,clone(),1.0,0.0,1.0,0.0,0.0,2.0,1.0,11.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.111111111111111,1.8695652173913044,8.0,10.0,9.0,1.0,7.0,0.7792207792207791,440.0,7166.0,312068.0,510.0,0.0,1.0,5.0,7.0,16.0,1171.0,0.0,1.0,1.0,6.0,66.0,299.0,8750.0,18.0,371.0,10384.0,23.0,1.0,42.0,38.0,0.7857142857142857,38.0,43.0,0.7391304347826086,0.0,other,1.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,23.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,22.0,16.0,0.0,public
long-method,xalan-2.7.1,org.apache.xalan.xsltc.compiler,Sort,compileSortRecordFactory(VectorClassGeneratorMethodGeneratorString),1.0,4.0,0.0,4.0,3.0,0.0,3.0,141.0,6.0,1.0,23.0,2.0,37.0,0.7333333333333333,9.0,9.0,11.0,0.0,13.0,2.0,0.6923076923076923,1.0,2.8823529411764706,2.6842105263157894,9.0,33.0,23.0,3.0,15.0,0.9135802469135802,664.0,27590.0,312068.0,678.0,50.0,3.0,2.0,9.0,138.0,1171.0,0.0,0.0,1.0,4.0,66.0,961.0,8750.0,17.0,1151.0,10384.0,19.0,0.0,42.0,116.0,0.3333333333333333,49.0,51.0,0.9333333333333333,0.0,final,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,6.0,0.0,0.0,9.0,4.0,0.0,0.0,15.0,17.0,6.0,package
long-method,xalan-2.7.1,org.apache.xalan.xsltc.dom,XSLTCDTMManager,getDTM(SourcebooleanDTMWSFilterbooleanbooleanbooleanintbooleanboolean),3.0,9.0,0.0,5.0,3.0,0.0,6.0,152.0,27.0,0.0,22.0,0.0,33.0,0.375,8.0,12.0,3.0,0.0,15.0,0.0,0.5333333333333333,0.0,4.375,4.375,5.0,27.0,14.0,3.0,9.0,1.0,371.0,10542.0,312068.0,371.0,34.0,1.0,0.0,4.0,66.0,1171.0,0.0,0.0,0.0,5.0,66.0,754.0,8750.0,8.0,826.0,10384.0,8.0,0.0,42.0,75.0,0.47619047619047616,35.0,35.0,1.0,0.0,other,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,7.0,2.0,public
long-method,findbugs-1.3.9,edu.umd.cs.findbugs.jaif,JAIFEnumConstant,JAIFEnumConstant(String),1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,14.0,790.0,146551.0,22.0,0.0,1.0,1.0,1.0,9.0,1631.0,0.0,0.0,0.0,1.0,125.0,66.0,8952.0,2.0,69.0,10153.0,3.0,0.0,54.0,3.0,1.0,2.0,3.0,0.6666666666666666,0.0,other,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,public
long-method,findbugs-1.3.9,edu.umd.cs.findbugs.jaif,JAIFEnumConstant,getName(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,14.0,790.0,146551.0,22.0,0.0,1.0,1.0,1.0,9.0,1631.0,0.0,0.0,0.0,1.0,125.0,66.0,8952.0,2.0,69.0,10153.0,3.0,0.0,54.0,3.0,1.0,2.0,3.0,0.6666666666666666,0.0,other,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,public
long-method,findbugs-1.3.9,edu.umd.cs.findbugs.jaif,JAIFEnumConstant,toString(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,14.0,790.0,146551.0,22.0,0.0,1.0,1.0,1.0,9.0,1631.0,0.0,0.0,0.0,1.0,125.0,66.0,8952.0,2.0,69.0,10153.0,3.0,0.0,54.0,3.0,1.0,2.0,3.0,0.6666666666666666,0.0,other,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,public
long-method,findbugs-1.3.9,edu.umd.cs.findbugs.classfile.engine,ClassParserUsingASM,parse(ClassNameAndSuperclassInfo.Builder),4.0,1.0,0.0,3.0,1.0,0.0,7.0,325.0,40.0,0.0,11.0,0.0,20.0,0.5,5.0,5.0,3.0,0.0,8.0,0.0,0.625,0.0,14.0,14.0,3.0,7.0,5.0,1.0,5.0,1.0,364.0,1333.0,146551.0,364.0,0.0,0.0,0.0,5.0,21.0,1631.0,3.0,0.0,1.0,2.0,125.0,95.0,8952.0,3.0,95.0,10153.0,3.0,0.0,54.0,11.0,1.0,42.0,42.0,1.0,0.0,other,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,public
long-method,findbugs-1.3.9,edu.umd.cs.findbugs.ba.npe,IsNullValueAnalysis,meetInto(IsNullValueFrameEdgeIsNullValueFrameboolean),4.0,4.0,0.0,8.0,6.0,0.0,9.0,192.0,43.0,0.0,33.0,0.0,52.0,0.5294117647058824,14.0,36.0,9.0,5.0,44.0,0.0,0.3181818181818182,0.0,7.7894736842105265,6.863636363636363,13.0,40.0,73.0,5.0,26.0,0.9387755102040817,776.0,4406.0,146551.0,791.0,27.0,1.0,3.0,14.0,37.0,1631.0,2.0,0.0,2.0,2.0,125.0,253.0,8952.0,19.0,278.0,10153.0,22.0,0.0,54.0,143.0,0.40441176470588236,148.0,151.0,0.8125,0.0,other,9.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,21.0,1.0,1.0,0.0,13.0,4.0,0.0,2.0,16.0,18.0,1.0,public
long-method,findbugs-1.3.9,edu.umd.cs.findbugs.detect,FindOpenStream,analyzeMethod(ClassContextMethodStreamResourceTrackerResourceCollection),3.0,4.0,0.0,10.0,8.0,0.0,6.0,118.0,21.0,2.0,22.0,2.0,43.0,0.2777777777777778,15.0,22.0,5.0,1.0,32.0,2.0,0.46875,0.0,5.25,5.25,16.0,35.0,36.0,2.0,24.0,0.9761904761904762,449.0,29751.0,146551.0,449.0,5.0,2.0,0.0,6.0,223.0,1631.0,1.0,0.0,1.0,2.0,125.0,1168.0,8952.0,8.0,1195.0,10153.0,8.0,0.0,54.0,71.0,0.047619047619047616,42.0,42.0,1.0,0.0,final,5.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,7.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,8.0,7.0,1.0,public
long-method,castor-1.3.1,org.exolab.castor.builder.appInfo.generated.simple,Father,Father(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,1.0714285714285714,0.0,4.0,5.0,1.0,3.0,0.9038461538461539,174.0,214.0,213479.0,214.0,0.0,0.0,3.0,4.0,1.0,1542.0,0.0,0.0,1.0,0.0,130.0,11.0,9063.0,11.0,14.0,11967.0,14.0,0.0,149.0,19.0,0.07692307692307693,12.0,15.0,0.7857142857142857,0.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,13.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,10.0,1.0,public
long-method,castor-1.3.1,org.exolab.castor.builder.appInfo.generated.simple,Father,deleteSsnr(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,1.0714285714285714,0.0,4.0,5.0,1.0,3.0,0.9038461538461539,174.0,214.0,213479.0,214.0,0.0,0.0,3.0,4.0,1.0,1542.0,0.0,0.0,1.0,0.0,130.0,11.0,9063.0,11.0,14.0,11967.0,14.0,0.0,149.0,19.0,0.07692307692307693,12.0,15.0,0.7857142857142857,0.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,13.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,10.0,1.0,public
long-method,castor-1.3.1,org.exolab.castor.builder.appInfo.generated.simple,Father,getFirstName(),1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,1.0714285714285714,0.0,4.0,5.0,1.0,3.0,0.9038461538461539,174.0,214.0,213479.0,214.0,0.0,0.0,3.0,4.0,1.0,1542.0,0.0,0.0,1.0,0.0,130.0,11.0,9063.0,11.0,14.0,11967.0,14.0,0.0,149.0,19.0,0.07692307692307693,12.0,15.0,0.7857142857142857,0.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,13.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,10.0,1.0,public
long-method,castor-1.3.1,org.castor.xmlctf.bestpractise.genpackage.descriptors,PartialTerminationDescriptor,PartialTerminationDescriptor(),1.0,0.0,0.0,13.0,4.0,0.0,3.0,250.0,1.0,0.0,4.0,0.0,32.0,0.1875,12.0,14.0,3.0,0.0,26.0,0.0,0.46153846153846156,0.0,1.0,1.0,0.0,28.0,14.0,3.0,12.0,1.0,333.0,2750.0,213479.0,379.0,45.0,8.0,4.0,5.0,36.0,1542.0,6.0,0.0,0.0,0.0,130.0,113.0,9063.0,5.0,188.0,11967.0,9.0,0.0,149.0,120.0,0.0,5.0,9.0,0.5555555555555556,0.0,other,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,4.0,0.0,public
long-method,castor-1.3.1,org.castor.cpa.persistence.sql.driver,InterbaseQueryExpression,appendJoin(JDBCQueryExpression.Join),1.0,1.0,0.0,10.0,2.0,0.0,3.0,28.0,5.0,0.0,4.0,0.0,18.0,0.2857142857142857,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,5.666666666666667,5.666666666666667,15.0,8.0,4.0,2.0,2.0,0.5,109.0,3053.0,213479.0,109.0,21.0,1.0,0.0,1.0,36.0,1542.0,0.0,0.0,0.0,0.0,130.0,190.0,9063.0,3.0,210.0,11967.0,3.0,0.0,149.0,30.0,1.0,17.0,17.0,1.0,0.0,final,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,public
long-method,castor-1.3.1,org.exolab.castor.xml,Marshaller,marshal(ObjectXMLFieldDescriptorContentHandlerMarshaller.MarshalState),4.0,4.0,0.0,13.0,9.0,0.0,10.0,1134.0,248.0,1.0,96.0,2.0,153.0,0.660377358490566,30.0,70.0,35.0,12.0,77.0,2.0,0.38961038961038963,0.0,13.03125,7.898305084745763,25.0,55.0,99.0,2.0,43.0,0.9692118226600985,2345.0,14767.0,213479.0,2827.0,10.0,1.0,27.0,28.0,51.0,1542.0,3.0,0.0,0.0,15.0,130.0,386.0,9063.0,32.0,554.0,11967.0,59.0,0.0,149.0,190.0,0.29523809523809524,417.0,466.0,0.35714285714285715,0.0,other,8.0,1.0,7.0,20.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,59.0,54.0,5.0,0.0,0.0,28.0,17.0,0.0,0.0,42.0,26.0,5.0,public
long-method,castor-1.3.1,org.exolab.castor.xml,UnmarshalHandler,startElement(StringStringStringAttributes),4.0,4.0,0.0,3.0,1.0,0.0,7.0,166.0,46.0,0.0,12.0,0.0,33.0,0.6875,4.0,10.0,11.0,1.0,11.0,0.0,0.36363636363636365,0.0,12.979166666666666,9.803030303030303,40.0,50.0,115.0,2.0,40.0,0.967983367983368,3664.0,14767.0,213479.0,3909.0,11.0,0.0,18.0,37.0,51.0,1542.0,3.0,0.0,3.0,15.0,130.0,386.0,9063.0,48.0,554.0,11967.0,66.0,0.0,149.0,212.0,0.1380952380952381,623.0,647.0,0.5277777777777778,0.0,final,11.0,0.0,11.0,26.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,66.0,64.0,2.0,0.0,0.0,37.0,27.0,0.0,3.0,36.0,45.0,2.0,public
long-method,exoportal-v1.0.2,org.exoplatform.faces.core.renderer.html,StringInputRenderer,encodeBegin(FacesContextUIComponent),1.0,2.0,0.0,8.0,3.0,0.0,2.0,38.0,12.0,0.0,7.0,0.0,15.0,0.0,4.0,5.0,0.0,0.0,11.0,0.0,0.36363636363636365,0.0,8.0,8.0,8.0,13.0,7.0,3.0,4.0,0.0,53.0,1128.0,102803.0,53.0,14.0,2.0,0.0,0.0,24.0,1855.0,0.0,0.0,0.0,0.0,212.0,74.0,8793.0,2.0,75.0,11709.0,2.0,0.0,382.0,28.0,0.0,16.0,16.0,1.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,public
long-method,exoportal-v1.0.2,org.exoplatform.services.organization.ldap,UserHandler,findUsers(Query),3.0,1.0,1.0,5.0,2.0,1.0,6.0,108.0,23.0,0.0,25.0,0.0,37.0,0.16666666666666666,6.0,4.0,1.0,0.0,15.0,0.0,0.4,0.0,3.9047619047619047,3.772727272727273,5.0,16.0,25.0,2.0,12.0,0.7142857142857143,609.0,3199.0,102803.0,614.0,9.0,0.0,1.0,3.0,22.0,1855.0,0.0,2.0,0.0,0.0,212.0,180.0,8793.0,21.0,232.0,11709.0,22.0,0.0,382.0,69.0,0.6421052631578947,82.0,83.0,0.9285714285714286,0.0,other,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,14.0,20.0,0.0,public
long-method,jfreechart-1.0.13,org.jfree.chart.plot,SpiderWebPlot,drawRadarPoly(Graphics2DRectangle2DPoint2DPlotRenderingInfointintdoubledouble),3.0,8.0,0.0,0.0,0.0,0.0,6.0,112.0,10.0,0.0,25.0,0.0,30.0,1.0,8.0,9.0,6.0,7.0,9.0,0.0,0.8888888888888888,0.0,2.5365853658536586,2.235294117647059,3.0,29.0,35.0,2.0,17.0,0.9647914274779945,1078.0,33993.0,247421.0,1541.0,60.0,3.0,27.0,39.0,46.0,960.0,0.0,0.0,2.0,5.0,103.0,1076.0,10192.0,41.0,1556.0,11810.0,68.0,12.0,69.0,163.0,0.12903225806451613,104.0,152.0,0.4583333333333333,0.0,other,13.0,0.0,13.0,26.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,26.0,3.0,1.0,5.0,60.0,38.0,0.0,public
long-method,lucene-3.5.0,org.apache.lucene.search.highlight,QueryTermExtractor,getTerms(Query),1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.857142857142857,2.857142857142857,7.0,9.0,9.0,1.0,8.0,0.0,135.0,2768.0,214819.0,135.0,0.0,0.0,0.0,0.0,28.0,1908.0,0.0,0.0,0.0,4.0,124.0,129.0,11008.0,7.0,165.0,12486.0,7.0,0.0,133.0,20.0,0.0,20.0,20.0,1.0,0.0,final,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,7.0,public
long-method,lucene-3.5.0,org.apache.lucene.search.highlight,Highlighter,getBestTextFragments(TokenStreamStringbooleanint),3.0,4.0,1.0,6.0,3.0,1.0,5.0,183.0,23.0,0.0,22.0,0.0,34.0,0.45454545454545453,13.0,25.0,5.0,1.0,28.0,0.0,0.4642857142857143,0.0,4.9,3.1666666666666665,6.0,19.0,32.0,1.0,17.0,0.9313725490196079,438.0,2768.0,214819.0,493.0,0.0,0.0,8.0,6.0,28.0,1908.0,0.0,0.0,0.0,4.0,124.0,129.0,11008.0,10.0,165.0,12486.0,18.0,1.0,133.0,53.0,0.7362637362637363,49.0,57.0,0.5,0.0,other,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,12.0,12.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,17.0,7.0,0.0,public
